the_geom,objectid,station_id,lat,lon,borough,name,cartodb_id,created_at,updated_at
0101000020E61000001E4B122F0B7D52C0FC99B989B2574440,38,344,40.6851443,-73.95380904,Brooklyn,344,38,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000227B83255B7E52C0160861C6BA574440,39,353,40.68539567,-73.97431458,Brooklyn,353,39,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000EEBB873E957D52C0AFAA6BA4C8584440,40,354,40.69363137,-73.96223558,Brooklyn,354,40,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000058F85786747D52C0DC26D70631584440,41,364,40.68900443,-73.96023854,Brooklyn,364,41,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000F0CA6282887D52C04F84BC1853574440,42,365,40.68223166,-73.9614583,Brooklyn,365,42,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000008F66585E027E52C0DDFA8781BC584440,43,366,40.693261,-73.968896,Brooklyn,366,43,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000000A3A844E517D52C07BA2E505E6584440,44,372,40.694528,-73.958089,Brooklyn,372,44,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000873DD45C0B7D52C08CBDA258BE584440,45,373,40.69331716,-73.95381995,Brooklyn,373,45,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000025681255D27D52C008944D1C72574440,46,384,40.68317813,-73.9659641,Brooklyn,384,46,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000FC4D8FA4C67D52C0A178DF9BEF5A4440,47,389,40.71044554,-73.96525063,Brooklyn,389,47,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000F1F8F37DFE7E52C0927E85429A584440,48,390,40.69221589,-73.9842844,Brooklyn,390,48,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000008869C196947F52C0A8105CBA4A594440,49,391,40.69760127,-73.99344559,Brooklyn,391,49,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000097E473B82D7F52C0F5E2949EF7584440,50,392,40.695065,-73.987167,Brooklyn,392,50,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000093983E93FB7E52C00E11886812584440,51,395,40.68807003,-73.98410637,Brooklyn,395,51,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DF737B4B2B7D52C00B9DAC3015574440,52,396,40.680342423,-73.9557689392,Brooklyn,396,52,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000000F6CC1B8077E52C045E7AE3392574440,53,397,40.68415748,-73.96922273,Brooklyn,397,53,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000875B2EA0FF7F52C05510D8C687584440,54,398,40.69165183,-73.9999786,Brooklyn,398,54,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DB6C74A6BE7D52C0CDC90D0021584440,55,399,40.68851534,-73.9647628,Brooklyn,399,55,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000004507BDA1BD7F52C0CE03D8B2F9584440,56,406,40.69512845,-73.99595065,Brooklyn,406,56,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000002EAF6CF5737F52C007A19CB2A8594440,57,407,40.700469,-73.991454,Brooklyn,407,57,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000007091A824367D52C02E41AFEE66584440,58,409,40.6906495,-73.95643107,Brooklyn,409,58,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000846841C2357F52C0144351B0F5594440,59,414,40.70281858,-73.98765762,Brooklyn,414,59,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000884170E73F7E52C035797CD800584440,60,416,40.68753406,-73.97265183,Brooklyn,416,60,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000011B7CB88E27E52C09AF4D5BAE2594440,61,418,40.70224,-73.982578,Brooklyn,418,61,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000000D387FB64E7E52C0DB0F59EF0F594440,62,419,40.69580705,-73.97355569,Brooklyn,419,62,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000FFE6835C0F7E52C066B5C67904584440,63,420,40.68764484,-73.96968902,Brooklyn,420,63,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000912986B3297E52C081B3638A0D594440,64,421,40.69573398,-73.97129668,Brooklyn,421,64,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000009F426EED237F52C0A0AF46FEC9594440,65,430,40.7014851,-73.98656928,Brooklyn,430,65,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000008494E574E37E52C0A0AE234B25584440,66,431,40.68864636,-73.98263429,Brooklyn,431,66,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000D2792A270E7D52C0C8FDEAEE50574440,67,436,40.68216564,-73.95399026,Brooklyn,436,67,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000BC0C0890CD7C52C09A6873312A574440,68,437,40.6809833854,-73.9500479759,Brooklyn,437,68,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000A995F99EB37D52C04B9E5EDDB05A4440,69,443,40.70853074,-73.96408963,Brooklyn,443,69,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000065838A54D17D52C0ABDE59B03E5B4440,70,460,40.71285887,-73.96590294,Brooklyn,460,70,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000D3C19D1DA77E52C05472B35D70574440,71,467,40.68312489,-73.97895137,Brooklyn,467,71,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000AA7E06283F7D52C009BE9F003F5B4440,72,471,40.71286844,-73.95698119,Brooklyn,471,72,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000D2A1AFEF9B7D52C072D88D5D365B4440,73,481,40.71260486,-73.96264403,Brooklyn,481,73,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000A9F308F87E7D52C019AAACC9EF5A4440,74,532,40.710451,-73.960876,Brooklyn,532,74,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000072735291747D52C0F7A6C542905B4440,75,539,40.71534825,-73.96024116,Brooklyn,539,75,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E610000097683958527F52C0AAEAAEEAEC594440,76,2000,40.70255088,-73.98940236,Brooklyn,2000,76,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000D343B219B77E52C0F1FB23E491594440,77,2001,40.699773,-73.979927,Brooklyn,2001,77,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000BD333403A57D52C0E0F6BEAEC25B4440,78,2002,40.716887,-73.963198,Brooklyn,2002,78,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000000B4181D9247E52C06F3A1F64475A4440,79,2005,40.70531194,-73.97100056,Brooklyn,2005,79,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E61000004AEC604B9F7E52C0AB34EA6C0F584440,80,24399,40.687979,-73.978474,Brooklyn,24399,80,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000AFB8A3F7647F52C09FD1A726CF584440,81,31499,40.69383,-73.990539,Brooklyn,31499,81,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
0101000020E6100000DE40B7034B7E52C0BBC030F575594440,82,200199,40.69892054,-73.97332996,Brooklyn,200199,82,2015-04-10 02:39:00.429106+00,2015-04-10 02:39:00.429106+00
